CDS_Id,n,mean,std,min,p01,p05,p95,p99,max,skew,excess_kurtosis,Name
250.0,2164.0,0.0002928991192388471,0.030896625499121033,-0.31009830205540667,-0.09587498594018473,-0.042034537556868624,0.043986851465746865,0.11111111111111116,0.2569437430562569,0.46576181128041094,15.42281509686864,TDC
251.0,2165.0,0.0012656538152713544,0.042420434204845675,-0.3280044101433296,-0.10759832199377353,-0.06155624573434446,0.0705948006369295,0.13373068121809545,0.24309723889555812,0.3094408008278294,4.593336292898816,Telefonica
252.0,2165.0,0.0006586070994824585,0.03499852462448539,-0.19181585677749358,-0.09405405405405406,-0.04878048780487809,0.053262316910785534,0.11401863841236164,0.2941176470588236,1.1282500298460558,9.687157551047143,Telenor
253.0,2164.0,0.0007432392242537638,0.036996102506533526,-0.17615658362989328,-0.09346229696243297,-0.050000000000000044,0.05263157894736836,0.11764705882352944,0.7818181818181817,4.817164379633976,95.31006466374866,TeliaSonera
255.0,2165.0,0.0017068754675997472,0.03604602398231987,-0.19866814650388454,-0.08939393939393939,-0.049300953208177026,0.061390473582970985,0.12645161290322635,0.22178150498640092,0.9111580569254385,6.2042628661096195,Tesco
258.0,500.0,0.11639307283085612,1.4848921223464229,-0.972318565243945,-0.3104334576740768,-0.08723054439166975,0.17769141150380668,0.5878285714285708,27.91125977923362,15.794944726437876,270.3824313881814,Thomson
259.0,2165.0,0.0014524206592873101,0.04257791675547468,-0.2400990099009901,-0.10042603593872743,-0.06335768191438293,0.07204976051525983,0.13684041424022514,0.3181818181818181,0.6181978597883878,4.691633303527552,ThyssenKrupp
261.0,2165.0,0.001135632513162013,0.03863748372409816,-0.3076923076923077,-0.09433746425166828,-0.0545746812058397,0.06136970594797432,0.11764705882352944,0.33333333333333326,1.1073410603537501,11.765898396571002,Total
262.0,2165.0,0.0006619607378463252,0.03486769283344113,-0.29429266973221535,-0.09470337922403002,-0.049401881061531185,0.05707792207792202,0.1108860759493671,0.2544365061073981,0.45909727781583154,9.271047148597447,PostNL
265.0,2163.0,0.0008045271718124098,0.037781089328015556,-0.19999999999999996,-0.10194973517134934,-0.054545454545454564,0.0555248618784531,0.11470329670329686,0.3449612403100777,1.478584899925514,14.413207391414915,Unilever NV
266.0,2167.0,0.0014626823458662483,0.048316793753113596,-0.3678462210572303,-0.11047893723194266,-0.06634454727687719,0.07407787153670103,0.15239850988633152,0.5060240963855422,1.4938303350820061,15.091807505924855,Union Fenosa
267.0,2078.0,0.0008479715915169367,0.033172826893715354,-0.2857142857142857,-0.07875407915655586,-0.03066755800042901,0.031566335919387005,0.0936082331574852,0.7666666666666666,7.426353498113947,163.60720451534107,United Business Media
268.0,2165.0,0.0005941791748803768,0.03258681296345038,-0.15936485859990723,-0.08013018209996126,-0.044379084967320216,0.050000000000000044,0.10397753794069339,0.28683624428554677,1.2555846345785955,10.268243316848057,United Utilities
270.0,2165.0,0.0006690892556828732,0.03672094838428832,-0.21105383734249716,-0.08931988705123034,-0.054207973668694544,0.062123792493645066,0.11186907710302633,0.2914496527777777,0.5048565855687742,4.190528720920351,UPM-Kymmene
272.0,2165.0,0.0007021197553178426,0.038492069953021006,-0.21072961373390553,-0.09585388127853883,-0.05909630618417936,0.0691719621947678,0.10723618678334622,0.23683633172444063,0.5148372636263002,3.7096879317792792,Valeo
273.0,2165.0,0.0008294059734076469,0.035611203840728085,-0.24590163934426235,-0.09556776556776556,-0.04802648332060095,0.052984808740553155,0.11232570453609587,0.320754716981132,1.1899692825813688,13.21670192948206,Vattenfall
274.0,2165.0,0.0008036837479509719,0.03787805451660495,-0.22764227642276424,-0.09407332365542295,-0.05331955642227191,0.058844723897665964,0.13198515118896956,0.30841121495327095,0.9797393208185317,8.242271621718675,Veolia Environnement
275.0,2165.0,0.0004743265508542796,0.0342482248022398,-0.23367346938775513,-0.09090909090909094,-0.049772258170498504,0.054943409421649964,0.1029033403061934,0.3304001676094701,0.5999094510178552,10.422308120172525,Vinci
276.0,2183.0,0.0006670584383933705,0.03494261658600076,-0.196078431372549,-0.09884165736072333,-0.04841811064480883,0.05479222372579007,0.11579185520361958,0.2234209009305772,0.6419837844808386,7.038016659474698,Vivendi
277.0,2164.0,-0.00041858532544276623,0.026192179879519644,-0.2538635391851445,-0.08207405724670606,-0.035488305941845856,0.039198648322471684,0.07965876547315337,0.2283503255128363,-0.5063692758823501,20.702201318505626,The Nielsen Company
278.0,2165.0,0.0007849154745605399,0.032049025089915945,-0.2561904761904762,-0.08361370716510906,-0.04332694073793959,0.05054614383041529,0.0982086443938513,0.24752475247524752,0.6240370595151676,7.642352668754574,Vodafone Group
279.0,2165.0,0.0011219512438221393,0.03884541054580876,-0.2829489291598024,-0.09090909090909094,-0.0562314190995615,0.06223261841734401,0.12424575738529244,0.22255790533736164,0.566475809238739,4.862668358495498,Volvo
280.0,2165.0,0.0013321453648395926,0.04589037503559995,-0.2740484429065744,-0.10343434343434342,-0.0588969353039992,0.0655164617278551,0.12214862116757132,0.74429102496017,3.481311335261695,51.3794435961361,Volkswagen
281.0,2165.0,0.0007021371382072885,0.03544608932987936,-0.19999999999999996,-0.0868409598479449,-0.04867120929145836,0.05656121435664628,0.11721713523213569,0.3999999999999999,1.424800758101268,14.515329606224025,Wolters Kluwer
282.0,2183.0,0.000517423616284863,0.03220384043399016,-0.22308690012970167,-0.08792982456140355,-0.04708264657713067,0.05261484394611326,0.10382020487460257,0.26503860657209555,0.6896890832599114,8.652329453260359,WPP
285.0,2182.0,0.0009913215521084472,0.044816679809445974,-0.22930903568716776,-0.10992149602385688,-0.06207255194811068,0.07201362792782597,0.12890612382421582,0.3580246913580247,0.8313931999105774,6.611386208403896,Zurich Insurance
553.0,2166.0,0.0010904411829367538,0.041119382018622294,-0.275065963060686,-0.11888172043010753,-0.0587272197519533,0.06542665780507978,0.1377591706539072,0.3501762632197416,0.8645238098712221,11.232362804984092,Santander UK
554.0,2166.0,0.0018914714898704314,0.050699581774623706,-0.33234200743494424,-0.1325098814229249,-0.0731209150326797,0.0810355026481398,0.14184782608695634,0.38095238095238093,0.44437112148734487,6.533058104923725,BBVA
555.0,2166.0,0.0018900878661074272,0.05094191996428503,-0.33881975110397433,-0.13385826771653542,-0.07337920489296637,0.08471316818774444,0.15697325603256967,0.30434782608695654,0.263634310763411,4.878484676238323,Banco Santander
556.0,2166.0,0.0022609490198188453,0.04631582708169215,-0.2943389772532923,-0.12098245614035089,-0.06440075132281076,0.0772468170595923,0.14760854617985256,0.3864306784660767,0.49424809632847105,8.538982157612658,Banco Comercial Portugues
557.0,2170.0,0.0019756053640910317,0.050682594263551636,-0.32431171255249647,-0.1265403264500176,-0.06879686464326178,0.08205302516107497,0.15509479176927762,0.4179104477611941,0.7426246346056298,7.604602188284627,Unicredit
558.0,2183.0,0.0021637393974166834,0.05479376990247993,-0.32431171255249647,-0.13737660581473965,-0.074814589785095,0.08396204381745417,0.15800851207281605,0.5909090909090908,1.0379281376878036,11.748553081853398,Capitalia
559.0,2166.0,0.0017773181091171376,0.05045457079548913,-0.3312883435582822,-0.12837944664031622,-0.06852099942115292,0.07970728865654825,0.14341269841269821,0.5533980582524272,0.7946361412318926,12.483816011486333,Commerzbank
560.0,2166.0,0.0019695969417841746,0.04961761823716666,-0.4642857142857143,-0.13051925443229795,-0.06666666666666665,0.08220955163691768,0.14020787938126775,0.40909090909090917,0.179161193150913,10.138823091881244,Deutsche Bank
561.0,2166.0,0.001670040835599439,0.04815132692517347,-0.3312883435582822,-0.11847058823529413,-0.06888100067613254,0.08004803843074454,0.14054626363379524,0.35922330097087385,0.5143652328191481,6.969428961775808,Dresdner Bank
562.0,2184.0,0.0011641182076208001,0.03861398785319948,-0.23166023166023164,-0.09689849441476442,-0.05798420242617769,0.06731980300687354,0.11770461278036398,0.25835496430889027,0.5521720728117254,4.488255444799334,GKN Holdings
563.0,2179.0,0.0015828915915523422,0.04809861601229013,-0.2777777777777778,-0.11696403814050876,-0.0656821976847177,0.07761493601419656,0.14711487603305773,0.41891891891891886,0.644167041642956,7.794787590208244,HSBC Bank
564.0,2165.0,0.0025119173791440896,0.05112036789532281,-0.36543090996629746,-0.13144100889827798,-0.0711445586301209,0.08235199604498825,0.1492517332058333,0.43702579666160846,0.6779008905371466,9.495699994381063,Banca Monte dei Paschi di Siena
565.0,2164.0,0.0015904449650767133,0.04733266997377649,-0.5,-0.1224385964912281,-0.0598534274734114,0.07147265801670498,0.14414086687306482,0.40096618357487923,0.14333671010372653,14.089908492604188,Royal Bank of Scotland
566.0,2173.0,0.001170346263383331,0.04525983658351463,-0.5,-0.06947588338751798,-0.014876555897699983,0.01503565943435292,0.07509218054672648,1.2448979591836733,14.671043908395967,388.23260199909555,Stagecoach Group
567.0,2165.0,0.0011037270516401855,0.034811006477706206,-0.19999999999999996,-0.10233356097753017,-0.043868055356306064,0.04916785796226683,0.11508021390374377,0.41428157029588064,2.178548468489839,24.392751439680886,Technip
568.0,2183.0,0.0021573618016996646,0.054679258977626,-0.32431171255249647,-0.13652406417112298,-0.07472910206012466,0.08396204381745417,0.15800851207281605,0.5909090909090908,1.046165259564285,11.850221537260392,Unicredito Italiano
569.0,2037.0,0.0026265180320689764,0.08037851360181728,-0.5466867469879518,-0.16814645308924486,-0.06339886883921357,0.07094387979005358,0.21477714627580013,2.206600482962168,12.395398406106041,312.2591513303734,ABN Amro
570.0,2166.0,0.0017409137340525433,0.04997405236796615,-0.35,-0.12427425077218464,-0.06627429615621894,0.08143349495415242,0.14601604278074853,0.32461734693877564,0.0007459621640598312,7.174107088155779,Barclays
571.0,2166.0,0.001071251854177428,0.04257123892752045,-0.3614457831325302,-0.10761908823979666,-0.059275389029581904,0.06889971045011839,0.12755300025783106,0.29032258064516125,-0.03553528768226501,12.531728636228166,HBOS
572.0,2166.0,0.0027437708524564166,0.05351036291796288,-0.3943093898364691,-0.1519570707070707,-0.06432097628239458,0.08390015805134315,0.1516652906353749,0.7156313168149706,1.3260361066196864,26.39120781158024,Banco Espirito Santo
573.0,2165.0,0.0019464212799860145,0.050962294098517956,-0.25857021437340644,-0.12313752758757286,-0.07080808080808079,0.07686515132433662,0.15670748299319737,0.5629863185455617,1.2949405660273847,12.89170764083462,Glencore
574.0,2165.0,0.0021188586127319966,0.05420778645038926,-0.2882787750791974,-0.1468039371788377,-0.07701439810511404,0.08732748501569182,0.1602777129690691,0.375,0.4980134320613492,5.195597110795077,Sanpaolo IMI
575.0,2179.0,0.0019064591308956959,0.05184024693003448,-0.44354838709677424,-0.1313223684210526,-0.06344450745074032,0.0705840455840455,0.16150032409769985,0.5217391304347827,1.1215072076000494,17.258547569878953,Standard Chartered Bank
586.0,2166.0,0.001579503615944952,0.04418458560279426,-0.24066719618745036,-0.1040759878078216,-0.05346351580803338,0.06423327837529208,0.13577441077441058,0.665686274509804,3.417091410601502,41.73189289831705,BP
587.0,2165.0,0.0021188586127319966,0.05420778645038926,-0.2882787750791974,-0.1468039371788377,-0.07701439810511404,0.08732748501569182,0.1602777129690691,0.375,0.4980134320613492,5.195597110795077,Intesa San Paolo
909.0,2169.0,0.0005340563514566337,0.03329457926282673,-0.1826923076923077,-0.09413220662396071,-0.04826302729528542,0.053478947716468224,0.0955240895630556,0.3182674199623352,0.7373959790918625,10.079986319387256,Sanofi-Aventis
919.0,2166.0,0.000843806043300767,0.041899857536327134,-0.3421052631578947,-0.09794481981981981,-0.05623640568818547,0.06005430663844458,0.11616819051965833,0.48,2.3711824824307355,29.152903270959996,Clariant
922.0,2179.0,0.0015996089606678844,0.04628913405414709,-0.3089149965445749,-0.11619323759629101,-0.06315789473684208,0.0734747802255218,0.13581947837348407,0.4608695652173913,0.9704458398200805,12.87415761029535,Credit Suisse
1015.0,2166.0,0.001006940901840614,0.03375679094906613,-0.19780219780219777,-0.09192305463997204,-0.04749167313044672,0.054685278519976344,0.11016716104313419,0.270799049186323,0.8160080866513049,8.34983466352623,Centrica
1017.0,2166.0,0.0014399663453801622,0.04196338417325102,-0.20858609426038266,-0.1054798761609907,-0.059445488721804524,0.06585945523787273,0.12500400458027247,0.28125,0.785963938101367,5.834890133653818,Banca Popolare
1025.0,2166.0,0.0010587776335853158,0.04965097602646099,-0.7058823529411764,-0.10901565772414479,-0.05706134094151216,0.06405915387342448,0.13693950514803302,1.173160173160173,5.531527285112659,169.64027280314795,Ciba
1046.0,2183.0,0.001161338025014974,0.043820232126554955,-0.17561225478659337,-0.09203211020420617,-0.052937764616848224,0.05935804933746873,0.12363992116832523,0.6666666666666667,4.378747286633726,52.56981066460692,Wendel Investissement
1048.0,2165.0,0.0008208465050926072,0.036866092962407025,-0.2483894058697208,-0.0985063752276867,-0.050187239029812016,0.05882352941176472,0.125,0.2727272727272727,1.0967697517727426,9.937716727619183,Telekom Austria
1052.0,2166.0,0.002164788073631697,0.056733513031016716,-0.3797991730655641,-0.14955213903743314,-0.07929717250571208,0.09233235320599431,0.1750245836637585,0.46341463414634143,0.48574799570573607,7.381305751023287,BNP Paribas
1095.0,2165.0,-0.0001987876083717874,0.030776630603072997,-0.16174582798459558,-0.0860113459541138,-0.04635197863252116,0.04914641457971997,0.0996474908200736,0.3076923076923077,0.8816153884395669,9.721314837606347,Gecina
1115.0,2165.0,0.0007127156752751346,0.0375471184585634,-0.18965517241379315,-0.10943962317282335,-0.051262822748696514,0.056580992132262566,0.11614680422151076,0.34743965256034737,1.1085017644422117,11.0127929013517,Lanxess
1118.0,2165.0,0.000658198698652412,0.0345283781740162,-0.2353643966547193,-0.08581043598855859,-0.04755209261389104,0.054778573365015085,0.11007954420069688,0.38364713348847035,1.5018197024740647,17.260115885819207,ITV PLC
1138.0,2165.0,0.0008093272191625757,0.036684082569782964,-0.23424068767908302,-0.08981229384667881,-0.05191219479398945,0.06100928501286139,0.12128078817734006,0.2617214835549335,0.7258083915910348,6.182012208493532,Next PLC
1141.0,2180.0,0.0015600067432000769,0.05029465479207082,-0.2932846048423938,-0.1311882300089847,-0.07248317358252454,0.08279073623701069,0.1469255455712452,0.3999999999999999,0.556907249909132,5.916271470059609,Credit Agricole
1161.0,2166.0,0.0010466486729630616,0.05247920966564123,-0.475,-0.08862217682442401,-0.0002687088539569116,0.0001799189284311109,0.06006801982845802,1.0796460176991154,12.364652096602711,237.89698126443574,Unibail
1162.0,2165.0,0.0006276247947686597,0.027250779395436672,-0.19117647058823528,-0.08048920266083141,-0.037604705145184505,0.04347826086956519,0.0929899565689469,0.22222222222222232,0.5994784621955986,9.840551717395709,Swedish Match
1345.0,2165.0,0.0012974861460943285,0.046977240452198296,-0.31034482758620685,-0.1235964912280702,-0.06278067101620433,0.07099264431953825,0.14339903828220352,0.47982062780269064,0.7342693769833247,11.92695972732839,UBS
1370.0,2129.0,0.0005383609887363425,0.0352131506637163,-0.2857142857142857,-0.09090909090909094,-0.04878048780487809,0.045248868778280604,0.11747183979974955,0.5625,3.015456780929257,44.43320168640809,Japan Tobacco
1408.0,2165.0,0.0005197500503903295,0.03208628659847578,-0.1904394757131842,-0.08532522796352586,-0.04536810422937125,0.04713537856118762,0.10985041718403686,0.33333333333333326,1.586055283930782,16.682669324433128,Rentokil Initial
1506.0,2166.0,0.0016386902168934686,0.04598401884899842,-0.29071432097546523,-0.0987254901960784,-0.06133546770064294,0.07393989510697896,0.1519205213897645,0.5258642684015817,1.4183984709269473,15.973497244475716,Xstrata
1507.0,2160.0,0.00024706426042023726,0.03337671569028589,-0.19900000000000007,-0.09090909090909094,-0.04762297963677413,0.04770374448026947,0.10766081871344953,0.442580164056674,1.8895238031110702,23.103374508467194,Sabmiller
1903.0,2179.0,0.0005633637775796006,0.03388234758880406,-0.1875563570784492,-0.08598258125726227,-0.04175118371935089,0.04596245668934771,0.10044897959183637,0.59375,4.138655103351526,63.09213752494017,Carlsberg
2576.0,2179.0,0.0012757263398614008,0.03619010091052395,-0.2142857142857143,-0.08912913603335863,-0.048846035573826246,0.05920493150898401,0.12245407706642925,0.3870967741935485,1.427450976130801,13.672134356111538,Royal Dutch Shell
2611.0,952.0,0.00011036354314885933,0.024352376238398185,-0.19411981793578548,-0.058702922088477785,-0.03145838633285862,0.03274305928769662,0.07194104666808296,0.26271534044298606,1.5889141982691537,24.04164071992244,Anheuser-Busch
2615.0,957.0,-0.0005025299318462757,0.039011788630938696,-0.28674565560821486,-0.09312145273828613,-0.05201345584454624,0.05803766118063912,0.1097823085655386,0.3407517629552954,0.9840710583046495,13.470020808687451,Brisa
2894.0,437.0,0.0017021812450416238,0.037383874710608035,-0.1361760660247593,-0.09454766098018573,-0.04846374443007695,0.06801553344820144,0.12498342476899396,0.26191424399309704,1.1509207099942358,7.188549171970758,ING Bank
2895.0,436.0,0.0024507251272488035,0.04548396051349116,-0.13602432955487975,-0.09406446827487693,-0.05875193868800499,0.07135941704669851,0.11557512041301046,0.35440835266821336,2.023980851074088,13.350358064508335,Lloyds TSB Group
2897.0,436.0,0.0013055399885399835,0.03885766979228777,-0.12445515026382203,-0.0902362071934814,-0.05296387785057105,0.05947850748433725,0.1348088264193209,0.31414347715088065,1.7327519401648637,11.213212751994117,Societe Generale
2899.0,438.0,0.00248786788663509,0.03860071618065662,-0.17073749110742242,-0.08596132635570744,-0.053582426990925115,0.06261915362871086,0.1041436377499081,0.251889353584269,0.7253042741777529,5.458482121837367,BBVA
2900.0,437.0,0.002656087396346489,0.03904212376583135,-0.17310640907697028,-0.09074461407249475,-0.05374903716570587,0.06847655553137762,0.0992453800162584,0.23802914642609307,0.5955164700330822,4.52005393670994,Banco Santander
2901.0,438.0,0.0016024665327296532,0.03380222287229389,-0.21460311928204234,-0.07831494197311609,-0.05003709814139242,0.056271095833129225,0.09826700091609598,0.20941572834471134,0.22635764608711562,7.432531072697419,Commerzbank
2902.0,437.0,0.0032193488449715427,0.03665128316272858,-0.19885288213363916,-0.09175105191609648,-0.052478545889585136,0.0664585358482453,0.1216778856491987,0.1732665087844909,0.15998879067086597,4.762012958015077,Deutsche Bank
2903.0,437.0,0.0024508576079644417,0.03967888830341966,-0.15576694411414982,-0.10301164516210164,-0.056858335777134485,0.06269436972172254,0.10180392711191431,0.2597774974194289,0.6732948245060818,5.999526726456098,HSBC Bank
2904.0,436.0,0.0024956851555668655,0.042784004423794736,-0.21022727272727282,-0.11026679383342737,-0.05133987687760244,0.06459855230939021,0.13414138303819234,0.2987048773766876,1.1549146552219753,9.736239872599626,Royal Bank of Scotland
2905.0,436.0,0.002612903924770299,0.04014464767170872,-0.1787219501082129,-0.08463516395774492,-0.058685876357684796,0.061792342987853244,0.12467868076237118,0.24698491052897298,0.7497704573187151,4.983113475149149,Unicredito Italiano
2906.0,438.0,0.0026486742453269373,0.04351847401639437,-0.12277203041256401,-0.09578127726263878,-0.055408810077830314,0.07022349538404266,0.12374537501191268,0.3099787685774946,1.7589182507049475,11.01232714532854,Barclays
2907.0,436.0,0.0020739423528704326,0.0376724630241939,-0.17780321744893646,-0.09220546117734697,-0.054089708722396185,0.06155030040895321,0.08756759553014831,0.2250461765792391,0.4798192955947052,4.816308157269352,Standard Chartered Bank
2908.0,438.0,0.002336464934494717,0.04058826486894818,-0.17790200591910554,-0.09272073532638722,-0.060420864621937596,0.06506734681158169,0.10580404404561305,0.28770539906103276,0.8763838877591603,7.229876925964728,Intesa San Paolo
2909.0,437.0,0.004111938395309997,0.04490698521253743,-0.1827808959017262,-0.11141707293882314,-0.04391311818346113,0.05803333333333338,0.1166615109013845,0.5545485832281747,4.6164855323076575,55.115036329569826,Credit Suisse
2910.0,438.0,0.0016740607285475244,0.0374121263391301,-0.12744982983217934,-0.08915584707275451,-0.04997679858939235,0.059018659990433944,0.1226941708026268,0.2542748185508672,1.0991529244195029,6.313945543874539,BNP Paribas
2911.0,438.0,0.0015901756931672537,0.03683815430401327,-0.12731753109598676,-0.09096724118985439,-0.04975741914200388,0.05755360254241532,0.11351206159370004,0.2763241863433312,1.2816131072489643,8.6609994529559,Credit Agricole
2912.0,436.0,0.0018794618658131014,0.037658006062714376,-0.14005403099672975,-0.0919623746785524,-0.05281156845953189,0.05935264587945904,0.09464470308967605,0.22161480235492004,0.9678714434092145,5.903601982430757,UBS
2924.0,429.0,0.000891288937351588,0.03233172197312918,-0.11274228695951372,-0.07734599815123162,-0.045339308043472436,0.046093954330599186,0.08416755993359794,0.3353577247815138,2.6465233633764638,27.924074469845092,Danske Bank
2927.0,427.0,0.002140578018164973,0.03454888963710503,-0.16033364226135305,-0.08245833249791366,-0.0502617336852455,0.05251200561830223,0.0937515651288581,0.2323517994787332,0.8990676917682968,8.21439500198379,Mediobanca - Banca di Credito Finanziario
2930.0,427.0,0.002273685524523406,0.035423228083431374,-0.1400341199886267,-0.08340532410597358,-0.04337784237700978,0.053445965417867454,0.1062681963867665,0.33721291123525776,2.315277362357513,21.577519543591375,Svenska Handelsbanken
3082.0,428.0,0.002315552514841745,0.039408173691856986,-0.13842333954065789,-0.09647798710957343,-0.05110597101381993,0.06778447151399157,0.1202465170944685,0.26536650975117704,1.0142331757983414,6.491026217217886,Rabobank
3122.0,374.0,0.0007439628926041582,0.027705383683678104,-0.1965233545647559,-0.08171190968681719,-0.028548330015539414,0.028188030274463337,0.11372732527641016,0.19578193394349386,0.9705853518266848,21.443455758610057,Bayerische Landesbank
